Country,Country Code,Series Name,Series Code,Year,FINI,CoHD_pov,CoHD,CoHD_headcount,sdg3_matmort,sdg3_neonat,sdg3_u5mort,sdg3_tb,sdg3_hiv,sdg3_ncds,sdg3_lifee,sdg3_fertility,sdg3_births,sdg3_vac,id,goal3-achievementlevel,Code,Income_Group,Continent
Chile,CHL,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2021,2.5,0.35,3.86,42.5,14.877500000000003,4.272,6.567,16.0,0.24,10.326666666666666,78.944,21.0825,99.8,92.0,CHL,89.63528571428573,CHL,High-income countries,OECD
Chile,CHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2021,9.34327984,0.35,3.86,42.5,14.877500000000003,4.272,6.567,16.0,0.24,10.326666666666666,78.944,21.0825,99.8,92.0,CHL,89.63528571428573,CHL,High-income countries,OECD
Chile,CHL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2021,5.19715691,0.35,3.86,42.5,14.877500000000003,4.272,6.567,16.0,0.24,10.326666666666666,78.944,21.0825,99.8,92.0,CHL,89.63528571428573,CHL,High-income countries,OECD
Chile,CHL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2021,44.37545776,0.35,3.86,42.5,14.877500000000003,4.272,6.567,16.0,0.24,10.326666666666666,78.944,21.0825,99.8,92.0,CHL,89.63528571428573,CHL,High-income countries,OECD
Costa Rica,CRI,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2021,16.2,1.16,3.67,15.1,19.3525,6.749000000000001,7.904,10.0,0.14,9.776666666666666,77.023,26.86,98.8,89.0,CRI,86.519,CRI,Upper-middle-income countries,OECD
Costa Rica,CRI,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2021,2.9,1.16,3.67,15.1,19.3525,6.749000000000001,7.904,10.0,0.14,9.776666666666666,77.023,26.86,98.8,89.0,CRI,86.519,CRI,Upper-middle-income countries,OECD
Costa Rica,CRI,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2021,3.0,1.16,3.67,15.1,19.3525,6.749000000000001,7.904,10.0,0.14,9.776666666666666,77.023,26.86,98.8,89.0,CRI,86.519,CRI,Upper-middle-income countries,OECD
Costa Rica,CRI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2021,7.56881428,1.16,3.67,15.1,19.3525,6.749000000000001,7.904,10.0,0.14,9.776666666666666,77.023,26.86,98.8,89.0,CRI,86.519,CRI,Upper-middle-income countries,OECD
Costa Rica,CRI,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2021,5.29930544,1.16,3.67,15.1,19.3525,6.749000000000001,7.904,10.0,0.14,9.776666666666666,77.023,26.86,98.8,89.0,CRI,86.519,CRI,Upper-middle-income countries,OECD
Costa Rica,CRI,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2021,29.93803596,1.16,3.67,15.1,19.3525,6.749000000000001,7.904,10.0,0.14,9.776666666666666,77.023,26.86,98.8,89.0,CRI,86.519,CRI,Upper-middle-income countries,OECD
Cote d'Ivoire,CIV,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2021,44.2,1.44,2.93,49.6,499.375,29.199,71.506,128.0,0.34,22.016666666666666,58.598,97.00666666666667,84.0,68.0,CIV,45.83292857142858,CIV,Lower-middle-income countries,Sub-Saharan Africa
Cote d'Ivoire,CIV,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2021,9.7,1.44,2.93,49.6,499.375,29.199,71.506,128.0,0.34,22.016666666666666,58.598,97.00666666666667,84.0,68.0,CIV,45.83292857142858,CIV,Lower-middle-income countries,Sub-Saharan Africa
Cote d'Ivoire,CIV,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2021,7.7,1.44,2.93,49.6,499.375,29.199,71.506,128.0,0.34,22.016666666666666,58.598,97.00666666666667,84.0,68.0,CIV,45.83292857142858,CIV,Lower-middle-income countries,Sub-Saharan Africa
Cote d'Ivoire,CIV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2021,3.13269377,1.44,2.93,49.6,499.375,29.199,71.506,128.0,0.34,22.016666666666666,58.598,97.00666666666667,84.0,68.0,CIV,45.83292857142858,CIV,Lower-middle-income countries,Sub-Saharan Africa
Cote d'Ivoire,CIV,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2021,1.02933276,1.44,2.93,49.6,499.375,29.199,71.506,128.0,0.34,22.016666666666666,58.598,97.00666666666667,84.0,68.0,CIV,45.83292857142858,CIV,Lower-middle-income countries,Sub-Saharan Africa
Cote d'Ivoire,CIV,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2021,51.69826889,1.44,2.93,49.6,499.375,29.199,71.506,128.0,0.34,22.016666666666666,58.598,97.00666666666667,84.0,68.0,CIV,45.83292857142858,CIV,Lower-middle-income countries,Sub-Saharan Africa
Croatia,HRV,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2021,9.7,0.33,3.66,15.5,4.9,2.772,4.647,4.4,0.02,16.416666666666668,77.58,6.77,99.90000000000002,89.0,HRV,88.11385714285714,HRV,High-income countries,E. Europe & C. Asia
Croatia,HRV,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2021,1.9,0.33,3.66,15.5,4.9,2.772,4.647,4.4,0.02,16.416666666666668,77.58,6.77,99.90000000000002,89.0,HRV,88.11385714285714,HRV,High-income countries,E. Europe & C. Asia
Croatia,HRV,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2021,2.5,0.33,3.66,15.5,4.9,2.772,4.647,4.4,0.02,16.416666666666668,77.58,6.77,99.90000000000002,89.0,HRV,88.11385714285714,HRV,High-income countries,E. Europe & C. Asia
Croatia,HRV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2021,8.1,0.33,3.66,15.5,4.9,2.772,4.647,4.4,0.02,16.416666666666668,77.58,6.77,99.90000000000002,89.0,HRV,88.11385714285714,HRV,High-income countries,E. Europe & C. Asia
Croatia,HRV,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2021,6.81,0.33,3.66,15.5,4.9,2.772,4.647,4.4,0.02,16.416666666666668,77.58,6.77,99.90000000000002,89.0,HRV,88.11385714285714,HRV,High-income countries,E. Europe & C. Asia
Croatia,HRV,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2021,15.89,0.33,3.66,15.5,4.9,2.772,4.647,4.4,0.02,16.416666666666668,77.58,6.77,99.90000000000002,89.0,HRV,88.11385714285714,HRV,High-income countries,E. Europe & C. Asia
Czechia,CZE,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2021,8.5,0.28,3.13,3.8,3.2575000000000003,1.393,2.764,3.9,0.02,14.636666666666665,77.72800000000001,7.99,99.8,97.0,CZE,92.21549999999999,CZE,High-income countries,OECD
Czechia,CZE,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2021,2.3,0.28,3.13,3.8,3.2575000000000003,1.393,2.764,3.9,0.02,14.636666666666665,77.72800000000001,7.99,99.8,97.0,CZE,92.21549999999999,CZE,High-income countries,OECD
Czechia,CZE,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2021,2.5,0.28,3.13,3.8,3.2575000000000003,1.393,2.764,3.9,0.02,14.636666666666665,77.72800000000001,7.99,99.8,97.0,CZE,92.21549999999999,CZE,High-income countries,OECD
Czechia,CZE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2021,9.4887867,0.28,3.13,3.8,3.2575000000000003,1.393,2.764,3.9,0.02,14.636666666666665,77.72800000000001,7.99,99.8,97.0,CZE,92.21549999999999,CZE,High-income countries,OECD
Czechia,CZE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2021,8.17704678,0.28,3.13,3.8,3.2575000000000003,1.393,2.764,3.9,0.02,14.636666666666665,77.72800000000001,7.99,99.8,97.0,CZE,92.21549999999999,CZE,High-income countries,OECD
Czechia,CZE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2021,13.82410717,0.28,3.13,3.8,3.2575000000000003,1.393,2.764,3.9,0.02,14.636666666666665,77.72800000000001,7.99,99.8,97.0,CZE,92.21549999999999,CZE,High-income countries,OECD
Denmark,DNK,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2021,6.8,0.22,2.49,0.8,4.797499999999999,2.108,3.601,3.8,0.02,11.096666666666668,81.375,1.31,96.4,95.0,DNK,95.516,DNK,High-income countries,OECD
Denmark,DNK,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2021,1.8,0.22,2.49,0.8,4.797499999999999,2.108,3.601,3.8,0.02,11.096666666666668,81.375,1.31,96.4,95.0,DNK,95.516,DNK,High-income countries,OECD
Denmark,DNK,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2021,2.5,0.22,2.49,0.8,4.797499999999999,2.108,3.601,3.8,0.02,11.096666666666668,81.375,1.31,96.4,95.0,DNK,95.516,DNK,High-income countries,OECD
Denmark,DNK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2021,10.82,0.22,2.49,0.8,4.797499999999999,2.108,3.601,3.8,0.02,11.096666666666668,81.375,1.31,96.4,95.0,DNK,95.516,DNK,High-income countries,OECD
Denmark,DNK,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2021,9.22,0.22,2.49,0.8,4.797499999999999,2.108,3.601,3.8,0.02,11.096666666666668,81.375,1.31,96.4,95.0,DNK,95.516,DNK,High-income countries,OECD
Denmark,DNK,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2021,14.79,0.22,2.49,0.8,4.797499999999999,2.108,3.601,3.8,0.02,11.096666666666668,81.375,1.31,96.4,95.0,DNK,95.516,DNK,High-income countries,OECD
Dominican Republic,DOM,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2021,52.1,1.24,3.91,26.1,105.97500000000001,22.924,33.183,43.0,0.42,20.040000000000003,72.615,78.985,99.2,88.0,DOM,69.30571428571429,DOM,Upper-middle-income countries,LAC
Dominican Republic,DOM,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2021,22.0,1.24,3.91,26.1,105.97500000000001,22.924,33.183,43.0,0.42,20.040000000000003,72.615,78.985,99.2,88.0,DOM,69.30571428571429,DOM,Upper-middle-income countries,LAC
Dominican Republic,DOM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2021,6.3,1.24,3.91,26.1,105.97500000000001,22.924,33.183,43.0,0.42,20.040000000000003,72.615,78.985,99.2,88.0,DOM,69.30571428571429,DOM,Upper-middle-income countries,LAC
Dominican Republic,DOM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2021,4.91815567,1.24,3.91,26.1,105.97500000000001,22.924,33.183,43.0,0.42,20.040000000000003,72.615,78.985,99.2,88.0,DOM,69.30571428571429,DOM,Upper-middle-income countries,LAC
Dominican Republic,DOM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2021,3.28691697,1.24,3.91,26.1,105.97500000000001,22.924,33.183,43.0,0.42,20.040000000000003,72.615,78.985,99.2,88.0,DOM,69.30571428571429,DOM,Upper-middle-income countries,LAC
Dominican Republic,DOM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2021,31.63858032,1.24,3.91,26.1,105.97500000000001,22.924,33.183,43.0,0.42,20.040000000000003,72.615,78.985,99.2,88.0,DOM,69.30571428571429,DOM,Upper-middle-income countries,LAC
Ecuador,ECU,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2021,37.3,0.86,2.72,27.2,69.9225,6.672,12.582,46.0,0.11,11.25,73.67,51.58,96.3,65.0,ECU,75.59528571428572,ECU,Upper-middle-income countries,LAC
Ecuador,ECU,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2021,13.0,0.86,2.72,27.2,69.9225,6.672,12.582,46.0,0.11,11.25,73.67,51.58,96.3,65.0,ECU,75.59528571428572,ECU,Upper-middle-income countries,LAC
Ecuador,ECU,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2021,13.9,0.86,2.72,27.2,69.9225,6.672,12.582,46.0,0.11,11.25,73.67,51.58,96.3,65.0,ECU,75.59528571428572,ECU,Upper-middle-income countries,LAC
Ecuador,ECU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2021,8.28661728,0.86,2.72,27.2,69.9225,6.672,12.582,46.0,0.11,11.25,73.67,51.58,96.3,65.0,ECU,75.59528571428572,ECU,Upper-middle-income countries,LAC
Ecuador,ECU,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2021,5.27873421,0.86,2.72,27.2,69.9225,6.672,12.582,46.0,0.11,11.25,73.67,51.58,96.3,65.0,ECU,75.59528571428572,ECU,Upper-middle-income countries,LAC
Ecuador,ECU,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2021,35.86661148,0.86,2.72,27.2,69.9225,6.672,12.582,46.0,0.11,11.25,73.67,51.58,96.3,65.0,ECU,75.59528571428572,ECU,Upper-middle-income countries,LAC
Estonia,EST,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2021,8.5,0.31,3.41,5.1,5.3075,0.88,1.993,9.3,0.1,16.123333333333335,77.144,5.66,99.0,89.0,EST,90.16357142857143,EST,High-income countries,OECD
Estonia,EST,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2021,0.7,0.31,3.41,5.1,5.3075,0.88,1.993,9.3,0.1,16.123333333333335,77.144,5.66,99.0,89.0,EST,90.16357142857143,EST,High-income countries,OECD
Estonia,EST,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2021,2.5,0.31,3.41,5.1,5.3075,0.88,1.993,9.3,0.1,16.123333333333335,77.144,5.66,99.0,89.0,EST,90.16357142857143,EST,High-income countries,OECD
Estonia,EST,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2021,7.49057293,0.31,3.41,5.1,5.3075,0.88,1.993,9.3,0.1,16.123333333333335,77.144,5.66,99.0,89.0,EST,90.16357142857143,EST,High-income countries,OECD
Estonia,EST,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2021,5.70502901,0.31,3.41,5.1,5.3075,0.88,1.993,9.3,0.1,16.123333333333335,77.144,5.66,99.0,89.0,EST,90.16357142857143,EST,High-income countries,OECD
Estonia,EST,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2021,23.82134056,0.31,3.41,5.1,5.3075,0.88,1.993,9.3,0.1,16.123333333333335,77.144,5.66,99.0,89.0,EST,90.16357142857143,EST,High-income countries,OECD
Ethiopia,ETH,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2021,58.1,2.5,3.37,55.2,305.22499999999997,27.962,48.002,119.0,0.09,17.150000000000002,64.975,72.42,49.79999999999999,54.0,ETH,49.29485714285715,ETH,Low-income countries,Sub-Saharan Africa
Ethiopia,ETH,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2021,21.1,2.5,3.37,55.2,305.22499999999997,27.962,48.002,119.0,0.09,17.150000000000002,64.975,72.42,49.79999999999999,54.0,ETH,49.29485714285715,ETH,Low-income countries,Sub-Saharan Africa
Ethiopia,ETH,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2021,21.9,2.5,3.37,55.2,305.22499999999997,27.962,48.002,119.0,0.09,17.150000000000002,64.975,72.42,49.79999999999999,54.0,ETH,49.29485714285715,ETH,Low-income countries,Sub-Saharan Africa
Ethiopia,ETH,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2021,3.20824432,2.5,3.37,55.2,305.22499999999997,27.962,48.002,119.0,0.09,17.150000000000002,64.975,72.42,49.79999999999999,54.0,ETH,49.29485714285715,ETH,Low-income countries,Sub-Saharan Africa
Ethiopia,ETH,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2021,0.97918016,2.5,3.37,55.2,305.22499999999997,27.962,48.002,119.0,0.09,17.150000000000002,64.975,72.42,49.79999999999999,54.0,ETH,49.29485714285715,ETH,Low-income countries,Sub-Saharan Africa
Ethiopia,ETH,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2021,41.17137909,2.5,3.37,55.2,305.22499999999997,27.962,48.002,119.0,0.09,17.150000000000002,64.975,72.42,49.79999999999999,54.0,ETH,49.29485714285715,ETH,Low-income countries,Sub-Saharan Africa
Finland,FIN,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2021,10.5,0.26,2.88,0.8,7.9575000000000005,1.352,2.32,3.5,,9.950000000000001,82.038,3.7,99.5,93.0,FIN,96.32269230769232,FIN,High-income countries,OECD
Finland,FIN,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2021,2.6,0.26,2.88,0.8,7.9575000000000005,1.352,2.32,3.5,,9.950000000000001,82.038,3.7,99.5,93.0,FIN,96.32269230769232,FIN,High-income countries,OECD
Finland,FIN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2021,2.5,0.26,2.88,0.8,7.9575000000000005,1.352,2.32,3.5,,9.950000000000001,82.038,3.7,99.5,93.0,FIN,96.32269230769232,FIN,High-income countries,OECD
Finland,FIN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2021,10.25,0.26,2.88,0.8,7.9575000000000005,1.352,2.32,3.5,,9.950000000000001,82.038,3.7,99.5,93.0,FIN,96.32269230769232,FIN,High-income countries,OECD
Finland,FIN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2021,8.41,0.26,2.88,0.8,7.9575000000000005,1.352,2.32,3.5,,9.950000000000001,82.038,3.7,99.5,93.0,FIN,96.32269230769232,FIN,High-income countries,OECD
Finland,FIN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2021,17.99,0.26,2.88,0.8,7.9575000000000005,1.352,2.32,3.5,,9.950000000000001,82.038,3.7,99.5,93.0,FIN,96.32269230769232,FIN,High-income countries,OECD
France,FRA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2021,6.6,0.27,3.04,3.3,7.7475,2.551,4.131,7.600000000000001,0.09,10.690000000000001,82.499,6.36,97.3,94.0,FRA,93.82264285714287,FRA,High-income countries,OECD
France,FRA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2021,1.6,0.27,3.04,3.3,7.7475,2.551,4.131,7.600000000000001,0.09,10.690000000000001,82.499,6.36,97.3,94.0,FRA,93.82264285714287,FRA,High-income countries,OECD
France,FRA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2021,2.5,0.27,3.04,3.3,7.7475,2.551,4.131,7.600000000000001,0.09,10.690000000000001,82.499,6.36,97.3,94.0,FRA,93.82264285714287,FRA,High-income countries,OECD
France,FRA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2021,12.30787277,0.27,3.04,3.3,7.7475,2.551,4.131,7.600000000000001,0.09,10.690000000000001,82.499,6.36,97.3,94.0,FRA,93.82264285714287,FRA,High-income countries,OECD
France,FRA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2021,9.30704117,0.27,3.04,3.3,7.7475,2.551,4.131,7.600000000000001,0.09,10.690000000000001,82.499,6.36,97.3,94.0,FRA,93.82264285714287,FRA,High-income countries,OECD
France,FRA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2021,24.3813591,0.27,3.04,3.3,7.7475,2.551,4.131,7.600000000000001,0.09,10.690000000000001,82.499,6.36,97.3,94.0,FRA,93.82264285714287,FRA,High-income countries,OECD
Germany,DEU,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2021,3.8,0.28,3.1,2.5,4.58,2.236,3.624,5.0,0.02,12.100000000000001,80.63,5.93,96.3,97.0,DEU,94.15471428571428,DEU,High-income countries,OECD
Germany,DEU,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2021,1.4,0.28,3.1,2.5,4.58,2.236,3.624,5.0,0.02,12.100000000000001,80.63,5.93,96.3,97.0,DEU,94.15471428571428,DEU,High-income countries,OECD
Germany,DEU,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2021,2.5,0.28,3.1,2.5,4.58,2.236,3.624,5.0,0.02,12.100000000000001,80.63,5.93,96.3,97.0,DEU,94.15471428571428,DEU,High-income countries,OECD
Germany,DEU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2021,12.93412971,0.28,3.1,2.5,4.58,2.236,3.624,5.0,0.02,12.100000000000001,80.63,5.93,96.3,97.0,DEU,94.15471428571428,DEU,High-income countries,OECD
Germany,DEU,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2021,10.22433567,0.28,3.1,2.5,4.58,2.236,3.624,5.0,0.02,12.100000000000001,80.63,5.93,96.3,97.0,DEU,94.15471428571428,DEU,High-income countries,OECD
Germany,DEU,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2021,20.95072556,0.28,3.1,2.5,4.58,2.236,3.624,5.0,0.02,12.100000000000001,80.63,5.93,96.3,97.0,DEU,94.15471428571428,DEU,High-income countries,OECD
Ghana,GHA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2021,39.4,1.91,3.89,62.7,263.40000000000003,21.612,43.785,136.0,0.59,22.856666666666666,63.795,63.0,78.5,94.0,GHA,53.77142857142858,GHA,Lower-middle-income countries,Sub-Saharan Africa
Ghana,GHA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2021,6.2,1.91,3.89,62.7,263.40000000000003,21.612,43.785,136.0,0.59,22.856666666666666,63.795,63.0,78.5,94.0,GHA,53.77142857142858,GHA,Lower-middle-income countries,Sub-Saharan Africa
Ghana,GHA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2021,4.9,1.91,3.89,62.7,263.40000000000003,21.612,43.785,136.0,0.59,22.856666666666666,63.795,63.0,78.5,94.0,GHA,53.77142857142858,GHA,Lower-middle-income countries,Sub-Saharan Africa
Ghana,GHA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2021,4.15176868,1.91,3.89,62.7,263.40000000000003,21.612,43.785,136.0,0.59,22.856666666666666,63.795,63.0,78.5,94.0,GHA,53.77142857142858,GHA,Lower-middle-income countries,Sub-Saharan Africa
Ghana,GHA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2021,2.24425006,1.91,3.89,62.7,263.40000000000003,21.612,43.785,136.0,0.59,22.856666666666666,63.795,63.0,78.5,94.0,GHA,53.77142857142858,GHA,Lower-middle-income countries,Sub-Saharan Africa
Ghana,GHA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2021,37.05221558,1.91,3.89,62.7,263.40000000000003,21.612,43.785,136.0,0.59,22.856666666666666,63.795,63.0,78.5,94.0,GHA,53.77142857142858,GHA,Lower-middle-income countries,Sub-Saharan Africa
